"date","days_old","exp_day","diversity","species_N","sample_code","treatment","treatment_code","replicate","species_counted","treatment_code_species","vol_um3","cells_ul","biov_um3_ul"
"04.12.2019",2,2,"monocultures",1,"A1","Amphidinium","A",1,"Amphidinium","A",359.7099003,63.75,22931.50614
"04.12.2019",2,2,"monocultures",1,"A2","Amphidinium","A",2,"Amphidinium","A",332.0215419,61.25,20336.31944
"04.12.2019",2,2,"monocultures",1,"A3","Amphidinium","A",3,"Amphidinium","A",377.6348253,61.25,23130.13305
"04.12.2019",2,2,"monocultures",1,"T1","Tetraselmis","T",1,"Tetraselmis","T",215.2057409,368.75,79357.11694
"04.12.2019",2,2,"monocultures",1,"T2","Tetraselmis","T",2,"Tetraselmis","T",206.9510112,348.75,72174.16517
"04.12.2019",2,2,"monocultures",1,"T3","Tetraselmis","T",3,"Tetraselmis","T",238.791743,313.75,74920.90937
"04.12.2019",2,2,"monocultures",1,"D1","Dunaliella","D",1,"Dunaliella","D",83.25748323,601.25,50058.56179
"04.12.2019",2,2,"monocultures",1,"D2","Dunaliella","D",2,"Dunaliella","D",93.17506277,443.75,41346.4341
"04.12.2019",2,2,"monocultures",1,"D3","Dunaliella","D",3,"Dunaliella","D",78.58707124,517.5,40668.80937
"04.12.2019",2,2,"monocultures",1,"S1","Synechococcus","S",1,"Synechococcus","S",4.002162033,4750,19010.26966
"04.12.2019",2,2,"monocultures",1,"S2","Synechococcus","S",2,"Synechococcus","S",4.886595122,5300,25898.95415
"04.12.2019",2,2,"monocultures",1,"S3","Synechococcus","S",3,"Synechococcus","S",4.499809528,4925,22161.56193
"04.12.2019",2,2,"monocultures",1,"Ti1","Tisochrysis","Ti",1,"Tisochrysis","Ti",21.03194729,1475,31022.12225
"04.12.2019",2,2,"monocultures",1,"Ti2","Tisochrysis","Ti",2,"Tisochrysis","Ti",19.75278347,1100,21728.06182
"04.12.2019",2,2,"monocultures",1,"Ti3","Tisochrysis","Ti",3,"Tisochrysis","Ti",21.53428469,2050,44145.28362
"04.12.2019",2,2,"pairs",2,"DA1","Dunaliella-Amphidinium","DA",1,"Dunaliella","DA_D",66.3381674,222.5,14760.24225
"04.12.2019",2,2,"pairs",2,"DA1","Dunaliella-Amphidinium","DA",1,"Amphidinium","DA_A",337.5398279,25,8438.495699
"04.12.2019",2,2,"pairs",2,"DA2","Dunaliella-Amphidinium","DA",2,"Dunaliella","DA_D",71.97917012,285,20514.06348
"04.12.2019",2,2,"pairs",2,"DA2","Dunaliella-Amphidinium","DA",2,"Amphidinium","DA_A",312.6130036,23.75,7424.558835
"04.12.2019",2,2,"pairs",2,"DA3","Dunaliella-Amphidinium","DA",3,"Dunaliella","DA_D",77.93450731,265,20652.64444
"04.12.2019",2,2,"pairs",2,"DA3","Dunaliella-Amphidinium","DA",3,"Amphidinium","DA_A",351.147957,18.75,6584.024194
"04.12.2019",2,2,"pairs",2,"DS1","Dunaliella-Synechococcus","DS",1,"Dunaliella","DS_D",68.38526819,187.5,12822.23779
"04.12.2019",2,2,"pairs",2,"DS1","Dunaliella-Synechococcus","DS",1,"Synechococcus","DS_S",4.997892075,1675,8371.469225
"04.12.2019",2,2,"pairs",2,"DS2","Dunaliella-Synechococcus","DS",2,"Dunaliella","DS_D",75.30432022,227.5,17131.73285
"04.12.2019",2,2,"pairs",2,"DS2","Dunaliella-Synechococcus","DS",2,"Synechococcus","DS_S",4.62163704,2475,11438.55167
"04.12.2019",2,2,"pairs",2,"DS3","Dunaliella-Synechococcus","DS",3,"Dunaliella","DS_D",67.29918087,277.5,18675.52269
"04.12.2019",2,2,"pairs",2,"DS3","Dunaliella-Synechococcus","DS",3,"Synechococcus","DS_S",4.432726074,2450,10860.17888
"04.12.2019",2,2,"pairs",2,"SA1","Synechococcus-Amphidinium","SA",1,"Amphidinium","SA_A",345.5683519,23.75,8207.248358
"04.12.2019",2,2,"pairs",2,"SA1","Synechococcus-Amphidinium","SA",1,"Synechococcus","SA_S",4.223469408,1650,6968.724522
"04.12.2019",2,2,"pairs",2,"SA2","Synechococcus-Amphidinium","SA",2,"Amphidinium","SA_A",360.4654472,28.75,10363.38161
"04.12.2019",2,2,"pairs",2,"SA2","Synechococcus-Amphidinium","SA",2,"Synechococcus","SA_S",4.290634327,2250,9653.927236
"04.12.2019",2,2,"pairs",2,"SA3","Synechococcus-Amphidinium","SA",3,"Amphidinium","SA_A",312.035844,20,6240.71688
"04.12.2019",2,2,"pairs",2,"SA3","Synechococcus-Amphidinium","SA",3,"Synechococcus","SA_S",4.68765521,2650,12422.28631
"04.12.2019",2,2,"pairs",2,"TA1","Tetraselmis-Amphidinium","TA",1,"Amphidinium","TA_A",374.699481,20.83333333,7806.239188
"04.12.2019",2,2,"pairs",2,"TA1","Tetraselmis-Amphidinium","TA",1,"Tetraselmis","TA_T",207.9276812,139.5833333,29023.23884
"04.12.2019",2,2,"pairs",2,"TA2","Tetraselmis-Amphidinium","TA",2,"Amphidinium","TA_A",309.4467894,17.5,5415.318814
"04.12.2019",2,2,"pairs",2,"TA2","Tetraselmis-Amphidinium","TA",2,"Tetraselmis","TA_T",250.9348976,192.5,48304.96778
"04.12.2019",2,2,"pairs",2,"TA3","Tetraselmis-Amphidinium","TA",3,"Amphidinium","TA_A",336.1906679,25,8404.766697
"04.12.2019",2,2,"pairs",2,"TA3","Tetraselmis-Amphidinium","TA",3,"Tetraselmis","TA_T",231.2357355,191.25,44223.83442
"04.12.2019",2,2,"pairs",2,"TD1","Tetraselmis_Dunaliella","TD",1,"Tetraselmis","TD_T",186.5390033,167.5,31245.28305
"04.12.2019",2,2,"pairs",2,"TD1","Tetraselmis_Dunaliella","TD",1,"Dunaliella","TD_D",66.65689144,181.25,12081.56157
"04.12.2019",2,2,"pairs",2,"TD2","Tetraselmis_Dunaliella","TD",2,"Tetraselmis","TD_T",214.4161848,185,39666.99418
"04.12.2019",2,2,"pairs",2,"TD2","Tetraselmis_Dunaliella","TD",2,"Dunaliella","TD_D",68.93377369,207.5,14303.75804
"04.12.2019",2,2,"pairs",2,"TD3","Tetraselmis_Dunaliella","TD",3,"Tetraselmis","TD_T",218.7977244,138.75,30358.18426
"04.12.2019",2,2,"pairs",2,"TD3","Tetraselmis_Dunaliella","TD",3,"Dunaliella","TD_D",69.43470128,147.5,10241.61844
"04.12.2019",2,2,"pairs",2,"TS1","Tetraselmis_Synechococcus","TS",1,"Tetraselmis","TS_T",211.7699575,140,29647.79405
"04.12.2019",2,2,"pairs",2,"TS1","Tetraselmis_Synechococcus","TS",1,"Synechococcus","TS_S",5.308037596,2500,13270.09399
"04.12.2019",2,2,"pairs",2,"TS2","Tetraselmis_Synechococcus","TS",2,"Tetraselmis","TS_T",244.206669,146.25,35715.22533
"04.12.2019",2,2,"pairs",2,"TS2","Tetraselmis_Synechococcus","TS",2,"Synechococcus","TS_S",4.722326183,2550,12041.93177
"04.12.2019",2,2,"pairs",2,"TS3","Tetraselmis_Synechococcus","TS",3,"Tetraselmis","TS_T",208.9324543,186.25,38913.66961
"04.12.2019",2,2,"pairs",2,"TS3","Tetraselmis_Synechococcus","TS",3,"Synechococcus","TS_S",4.544920045,2850,12953.02213
"04.12.2019",2,2,"pairs",2,"TTi1","Tetraselmis_Tisochrysis","TTi",1,"Tetraselmis","TTi_T",263.0285298,195,51290.56331
"04.12.2019",2,2,"pairs",2,"TTi1","Tetraselmis_Tisochrysis","TTi",1,"Tisochrysis","TTi_Ti",19.89461944,658.75,13105.58056
"04.12.2019",2,2,"pairs",2,"TTi2","Tetraselmis_Tisochrysis","TTi",2,"Tetraselmis","TTi_T",222.1503794,210,46651.57967
"04.12.2019",2,2,"pairs",2,"TTi2","Tetraselmis_Tisochrysis","TTi",2,"Tisochrysis","TTi_Ti",18.10712146,672.5,12177.03918
"04.12.2019",2,2,"pairs",2,"TTi3","Tetraselmis_Tisochrysis","TTi",3,"Tetraselmis","TTi_T",220.6531602,182.5,40269.20173
"04.12.2019",2,2,"pairs",2,"TTi3","Tetraselmis_Tisochrysis","TTi",3,"Tisochrysis","TTi_Ti",20.96448169,683.75,14334.46436
"04.12.2019",2,2,"pairs",2,"DTi1","Dunaliella_Tisochrysis","DTi",1,"Dunaliella","DTi_D",68.88211172,282.5,19459.19656
"04.12.2019",2,2,"pairs",2,"DTi1","Dunaliella_Tisochrysis","DTi",1,"Tisochrysis","DTi_Ti",18.45356122,895,16515.9373
"04.12.2019",2,2,"pairs",2,"DTi2","Dunaliella_Tisochrysis","DTi",2,"Dunaliella","DTi_D",79.15256079,290,22954.24263
"04.12.2019",2,2,"pairs",2,"DTi2","Dunaliella_Tisochrysis","DTi",2,"Tisochrysis","DTi_Ti",18.2696256,731.25,13359.66372
"04.12.2019",2,2,"pairs",2,"DTi3","Dunaliella_Tisochrysis","DTi",3,"Dunaliella","DTi_D",77.42999148,255,19744.64783
"04.12.2019",2,2,"pairs",2,"DTi3","Dunaliella_Tisochrysis","DTi",3,"Tisochrysis","DTi_Ti",19.26901067,898.75,17318.02334
"04.12.2019",2,2,"pairs",2,"ATi1","Amphidinium_Tisochrysis","ATi",1,"Amphidinium","ATi_A",369.9108717,22.5,8322.994613
"04.12.2019",2,2,"pairs",2,"ATi1","Amphidinium_Tisochrysis","ATi",1,"Tisochrysis","ATi_Ti",20.83920186,807.5,16827.6555
"04.12.2019",2,2,"pairs",2,"ATi2","Amphidinium_Tisochrysis","ATi",2,"Amphidinium","ATi_A",392.8801952,23.75,9330.904636
"04.12.2019",2,2,"pairs",2,"ATi2","Amphidinium_Tisochrysis","ATi",2,"Tisochrysis","ATi_Ti",20.21896356,1117.5,22594.69178
"04.12.2019",2,2,"pairs",2,"ATi3","Amphidinium_Tisochrysis","ATi",3,"Amphidinium","ATi_A",356.778895,23.75,8473.498755
"04.12.2019",2,2,"pairs",2,"ATi3","Amphidinium_Tisochrysis","ATi",3,"Tisochrysis","ATi_Ti",24.19686842,866.25,20960.53727
"04.12.2019",2,2,"pairs",2,"TiS1","Tisochrysis_Synechococcus","TiS",1,"Tisochrysis","TiS_Ti",19.31730674,1175,22697.83542
"04.12.2019",2,2,"pairs",2,"TiS1","Tisochrysis_Synechococcus","TiS",1,"Synechococcus","TiS_S",3.885388818,2650,10296.28037
"04.12.2019",2,2,"pairs",2,"TiS2","Tisochrysis_Synechococcus","TiS",2,"Tisochrysis","TiS_Ti",18.64602697,775,14450.6709
"04.12.2019",2,2,"pairs",2,"TiS2","Tisochrysis_Synechococcus","TiS",2,"Synechococcus","TiS_S",4.87233237,2650,12911.68078
"04.12.2019",2,2,"pairs",2,"TiS3","Tisochrysis_Synechococcus","TiS",3,"Tisochrysis","TiS_Ti",22.24245199,975,21686.39069
"04.12.2019",2,2,"pairs",2,"TiS3","Tisochrysis_Synechococcus","TiS",3,"Synechococcus","TiS_S",4.316670696,2200,9496.675531
"04.12.2019",2,2,"communities",5,"COM1","Community","COM",1,"Amphidinium","COM_A",290.5253729,7.5,2178.940297
"04.12.2019",2,2,"communities",5,"COM1","Community","COM",1,"Tetraselmis","COM_T",221.9797617,46.25,10266.56398
"04.12.2019",2,2,"communities",5,"COM1","Community","COM",1,"Dunaliella","COM_D",68.5631946,91.25,6256.391508
"04.12.2019",2,2,"communities",5,"COM1","Community","COM",1,"Synechococcus","COM_S",4.021467726,925,3719.857646
"04.12.2019",2,2,"communities",5,"COM1","Community","COM",1,"Tisochrysis","COM_Ti",21.44912796,383.75,8231.102853
"04.12.2019",2,2,"communities",5,"COM2","Community","COM",2,"Amphidinium","COM_A",318.6297427,13.75,4381.158962
"04.12.2019",2,2,"communities",5,"COM2","Community","COM",2,"Tetraselmis","COM_T",246.1095576,83.75,20611.67545
"04.12.2019",2,2,"communities",5,"COM2","Community","COM",2,"Dunaliella","COM_D",75.41877161,113.75,8578.885271
"04.12.2019",2,2,"communities",5,"COM2","Community","COM",2,"Synechococcus","COM_S",4.253634689,1025,4359.975556
"04.12.2019",2,2,"communities",5,"COM2","Community","COM",2,"Tisochrysis","COM_Ti",19.34127831,411.25,7954.100707
"04.12.2019",2,2,"communities",5,"COM3","Community","COM",3,"Amphidinium","COM_A",289.4740055,7.5,2171.055041
"04.12.2019",2,2,"communities",5,"COM3","Community","COM",3,"Tetraselmis","COM_T",265.3677966,62.5,16585.48729
"04.12.2019",2,2,"communities",5,"COM3","Community","COM",3,"Dunaliella","COM_D",79.72346124,112.5,8968.889389
"04.12.2019",2,2,"communities",5,"COM3","Community","COM",3,"Synechococcus","COM_S",4.634854867,1050,4866.59761
"04.12.2019",2,2,"communities",5,"COM3","Community","COM",3,"Tisochrysis","COM_Ti",19.00956502,350,6653.347756
"04.12.2019",2,2,"communities",5,"COM4","Community","COM",4,"Amphidinium","COM_A",362.1104434,6.25,2263.190271
"04.12.2019",2,2,"communities",5,"COM4","Community","COM",4,"Tetraselmis","COM_T",247.2213016,95,23486.02365
"04.12.2019",2,2,"communities",5,"COM4","Community","COM",4,"Dunaliella","COM_D",87.83616674,80,7026.893339
"04.12.2019",2,2,"communities",5,"COM4","Community","COM",4,"Synechococcus","COM_S",4.068240859,1025,4169.946881
"04.12.2019",2,2,"communities",5,"COM4","Community","COM",4,"Tisochrysis","COM_Ti",18.52813255,402.5,7457.57335
"04.12.2019",2,2,"communities",5,"COM5","Community","COM",5,"Amphidinium","COM_A",394.1687092,2.5,985.421773
"04.12.2019",2,2,"communities",5,"COM5","Community","COM",5,"Tetraselmis","COM_T",231.1649088,88.75,20515.88565
"04.12.2019",2,2,"communities",5,"COM5","Community","COM",5,"Dunaliella","COM_D",83.17085755,78.75,6549.705032
"04.12.2019",2,2,"communities",5,"COM5","Community","COM",5,"Synechococcus","COM_S",4.402517456,875,3852.202774
"04.12.2019",2,2,"communities",5,"COM5","Community","COM",5,"Tisochrysis","COM_Ti",23.16833459,438.75,10165.1068
"05.12.2019",3,3,"monocultures",1,"A1","Amphidinium","A",1,"Amphidinium","A",355.8284555,98.75,35138.05998
"05.12.2019",3,3,"monocultures",1,"A2","Amphidinium","A",2,"Amphidinium","A",368.167166,101.25,37276.92556
"05.12.2019",3,3,"monocultures",1,"A3","Amphidinium","A",3,"Amphidinium","A",368.9652547,103.75,38280.14518
"05.12.2019",3,3,"monocultures",1,"T1","Tetraselmis","T",1,"Tetraselmis","T",189.7585428,458.75,87051.73151
"05.12.2019",3,3,"monocultures",1,"T2","Tetraselmis","T",2,"Tetraselmis","T",220.6025215,503.75,111128.5202
"05.12.2019",3,3,"monocultures",1,"T3","Tetraselmis","T",3,"Tetraselmis","T",237.5841795,507.5,120573.9711
"05.12.2019",3,3,"monocultures",1,"D1","Dunaliella","D",1,"Dunaliella","D",63.82971953,627.5,40053.149
"05.12.2019",3,3,"monocultures",1,"D2","Dunaliella","D",2,"Dunaliella","D",77.27066081,608.75,47038.51477
"05.12.2019",3,3,"monocultures",1,"D3","Dunaliella","D",3,"Dunaliella","D",75.22194245,605,45509.27518
"05.12.2019",3,3,"monocultures",1,"S1","Synechococcus","S",1,"Synechococcus","S",4.457423214,13500,60175.21339
"05.12.2019",3,3,"monocultures",1,"S2","Synechococcus","S",2,"Synechococcus","S",4.057874774,12725,51636.4565
"05.12.2019",3,3,"monocultures",1,"S3","Synechococcus","S",3,"Synechococcus","S",4.677279629,11375,53204.05578
"05.12.2019",3,3,"monocultures",1,"Ti1","Tisochrysis","Ti",1,"Tisochrysis","Ti",22.94781258,2275,52206.27363
"05.12.2019",3,3,"monocultures",1,"Ti2","Tisochrysis","Ti",2,"Tisochrysis","Ti",21.29034691,2275,48435.53923
"05.12.2019",3,3,"monocultures",1,"Ti3","Tisochrysis","Ti",3,"Tisochrysis","Ti",24.59423131,2750,67634.13609
"05.12.2019",3,3,"pairs",2,"DA1","Dunaliella-Amphidinium","DA",1,"Dunaliella","DA_D",65.02325839,398.75,25928.02428
"05.12.2019",3,3,"pairs",2,"DA1","Dunaliella-Amphidinium","DA",1,"Amphidinium","DA_A",346.2907414,38.75,13418.76623
"05.12.2019",3,3,"pairs",2,"DA2","Dunaliella-Amphidinium","DA",2,"Dunaliella","DA_D",76.19140325,415,31619.43235
"05.12.2019",3,3,"pairs",2,"DA2","Dunaliella-Amphidinium","DA",2,"Amphidinium","DA_A",375.4876714,63.75,23937.33905
"05.12.2019",3,3,"pairs",2,"DA3","Dunaliella-Amphidinium","DA",3,"Dunaliella","DA_D",74.5641444,360,26843.09198
"05.12.2019",3,3,"pairs",2,"DA3","Dunaliella-Amphidinium","DA",3,"Amphidinium","DA_A",332.2988003,37.5,12461.20501
"05.12.2019",3,3,"pairs",2,"DS1","Dunaliella-Synechococcus","DS",1,"Dunaliella","DS_D",78.34976298,373.75,29283.22391
"05.12.2019",3,3,"pairs",2,"DS1","Dunaliella-Synechococcus","DS",1,"Synechococcus","DS_S",4.824926905,4475,21591.5479
"05.12.2019",3,3,"pairs",2,"DS2","Dunaliella-Synechococcus","DS",2,"Dunaliella","DS_D",76.69658786,415,31829.08396
"05.12.2019",3,3,"pairs",2,"DS2","Dunaliella-Synechococcus","DS",2,"Synechococcus","DS_S",4.223828114,4650,19640.80073
"05.12.2019",3,3,"pairs",2,"DS3","Dunaliella-Synechococcus","DS",3,"Dunaliella","DS_D",78.44738838,432.5,33928.49547
"05.12.2019",3,3,"pairs",2,"DS3","Dunaliella-Synechococcus","DS",3,"Synechococcus","DS_S",4.622021015,5775,26692.17136
"05.12.2019",3,3,"pairs",2,"SA1","Synechococcus-Amphidinium","SA",1,"Amphidinium","SA_A",366.7281977,37.5,13752.30742
"05.12.2019",3,3,"pairs",2,"SA1","Synechococcus-Amphidinium","SA",1,"Synechococcus","SA_S",4.390215262,5100,22390.09784
"05.12.2019",3,3,"pairs",2,"SA2","Synechococcus-Amphidinium","SA",2,"Amphidinium","SA_A",355.9447452,46.25,16462.44447
"05.12.2019",3,3,"pairs",2,"SA2","Synechococcus-Amphidinium","SA",2,"Synechococcus","SA_S",4.615298395,5100,23538.02181
"05.12.2019",3,3,"pairs",2,"SA3","Synechococcus-Amphidinium","SA",3,"Amphidinium","SA_A",372.5660203,47.5,17696.88597
"05.12.2019",3,3,"pairs",2,"SA3","Synechococcus-Amphidinium","SA",3,"Synechococcus","SA_S",4.144552124,4300,17821.57413
"05.12.2019",3,3,"pairs",2,"TA1","Tetraselmis-Amphidinium","TA",1,"Amphidinium","TA_A",333.6722492,63.75,21271.60589
"05.12.2019",3,3,"pairs",2,"TA1","Tetraselmis-Amphidinium","TA",1,"Tetraselmis","TA_T",222.8541707,312.5,69641.92835
"05.12.2019",3,3,"pairs",2,"TA2","Tetraselmis-Amphidinium","TA",2,"Amphidinium","TA_A",319.3973922,50,15969.86961
"05.12.2019",3,3,"pairs",2,"TA2","Tetraselmis-Amphidinium","TA",2,"Tetraselmis","TA_T",203.0127125,291.25,59127.45251
"05.12.2019",3,3,"pairs",2,"TA3","Tetraselmis-Amphidinium","TA",3,"Amphidinium","TA_A",340.1050016,57.5,19556.03759
"05.12.2019",3,3,"pairs",2,"TA3","Tetraselmis-Amphidinium","TA",3,"Tetraselmis","TA_T",224.9424691,286.25,64389.78178
"05.12.2019",3,3,"pairs",2,"TD1","Tetraselmis_Dunaliella","TD",1,"Tetraselmis","TD_T",214.7568479,351.25,75433.34283
"05.12.2019",3,3,"pairs",2,"TD1","Tetraselmis_Dunaliella","TD",1,"Dunaliella","TD_D",69.60803017,171.25,11920.37517
"05.12.2019",3,3,"pairs",2,"TD2","Tetraselmis_Dunaliella","TD",2,"Tetraselmis","TD_T",202.7704699,311.25,63112.30877
"05.12.2019",3,3,"pairs",2,"TD2","Tetraselmis_Dunaliella","TD",2,"Dunaliella","TD_D",62.98205674,132.5,8345.122518
"05.12.2019",3,3,"pairs",2,"TD3","Tetraselmis_Dunaliella","TD",3,"Tetraselmis","TD_T",208.9646013,345,72092.78743
"05.12.2019",3,3,"pairs",2,"TD3","Tetraselmis_Dunaliella","TD",3,"Dunaliella","TD_D",68.67053003,196.25,13476.59152
"05.12.2019",3,3,"pairs",2,"TS1","Tetraselmis_Synechococcus","TS",1,"Tetraselmis","TS_T",199.1937683,337.5,67227.89681
"05.12.2019",3,3,"pairs",2,"TS1","Tetraselmis_Synechococcus","TS",1,"Synechococcus","TS_S",5.481180048,4200,23020.9562
"05.12.2019",3,3,"pairs",2,"TS2","Tetraselmis_Synechococcus","TS",2,"Tetraselmis","TS_T",221.2596964,278.75,61676.14038
"05.12.2019",3,3,"pairs",2,"TS2","Tetraselmis_Synechococcus","TS",2,"Synechococcus","TS_S",4.449073365,3450,15349.30311
"05.12.2019",3,3,"pairs",2,"TS3","Tetraselmis_Synechococcus","TS",3,"Tetraselmis","TS_T",219.2107982,335,73435.61738
"05.12.2019",3,3,"pairs",2,"TS3","Tetraselmis_Synechococcus","TS",3,"Synechococcus","TS_S",4.414860565,3575,15783.12652
"05.12.2019",3,3,"pairs",2,"TTi1","Tetraselmis_Tisochrysis","TTi",1,"Tetraselmis","TTi_T",205.2471696,620,127253.2452
"05.12.2019",3,3,"pairs",2,"TTi1","Tetraselmis_Tisochrysis","TTi",1,"Tisochrysis","TTi_Ti",19.25725831,900,17331.53248
"05.12.2019",3,3,"pairs",2,"TTi2","Tetraselmis_Tisochrysis","TTi",2,"Tetraselmis","TTi_T",203.2558467,301.25,61230.82382
"05.12.2019",3,3,"pairs",2,"TTi2","Tetraselmis_Tisochrysis","TTi",2,"Tisochrysis","TTi_Ti",24.49182103,825,20205.75235
"05.12.2019",3,3,"pairs",2,"TTi3","Tetraselmis_Tisochrysis","TTi",3,"Tetraselmis","TTi_T",192.7930604,297.5,57355.93547
"05.12.2019",3,3,"pairs",2,"TTi3","Tetraselmis_Tisochrysis","TTi",3,"Tisochrysis","TTi_Ti",19.39086018,850,16482.23115
"05.12.2019",3,3,"pairs",2,"DTi1","Dunaliella_Tisochrysis","DTi",1,"Dunaliella","DTi_D",77.88354788,325,25312.15306
"05.12.2019",3,3,"pairs",2,"DTi1","Dunaliella_Tisochrysis","DTi",1,"Tisochrysis","DTi_Ti",18.71981241,1325,24803.75144
"05.12.2019",3,3,"pairs",2,"DTi2","Dunaliella_Tisochrysis","DTi",2,"Dunaliella","DTi_D",80.86534965,458.75,37096.97915
"05.12.2019",3,3,"pairs",2,"DTi2","Dunaliella_Tisochrysis","DTi",2,"Tisochrysis","DTi_Ti",21.12279643,1300,27459.63536
"05.12.2019",3,3,"pairs",2,"DTi3","Dunaliella_Tisochrysis","DTi",3,"Dunaliella","DTi_D",85.02895048,406.25,34543.01113
"05.12.2019",3,3,"pairs",2,"DTi3","Dunaliella_Tisochrysis","DTi",3,"Tisochrysis","DTi_Ti",23.85367741,1175,28028.07096
"05.12.2019",3,3,"pairs",2,"ATi1","Amphidinium_Tisochrysis","ATi",1,"Amphidinium","ATi_A",360.7806675,35,12627.32336
"05.12.2019",3,3,"pairs",2,"ATi1","Amphidinium_Tisochrysis","ATi",1,"Tisochrysis","ATi_Ti",17.39726553,1575,27400.69321
"05.12.2019",3,3,"pairs",2,"ATi2","Amphidinium_Tisochrysis","ATi",2,"Amphidinium","ATi_A",321.4574645,48.75,15671.05139
"05.12.2019",3,3,"pairs",2,"ATi2","Amphidinium_Tisochrysis","ATi",2,"Tisochrysis","ATi_Ti",18.43144506,2025,37323.67625
"05.12.2019",3,3,"pairs",2,"ATi3","Amphidinium_Tisochrysis","ATi",3,"Amphidinium","ATi_A",315.8063491,33.75,10658.46428
"05.12.2019",3,3,"pairs",2,"ATi3","Amphidinium_Tisochrysis","ATi",3,"Tisochrysis","ATi_Ti",20.94998956,1850,38757.48069
"05.12.2019",3,3,"pairs",2,"TiS1","Tisochrysis_Synechococcus","TiS",1,"Tisochrysis","TiS_Ti",18.52630622,1275,23621.04043
"05.12.2019",3,3,"pairs",2,"TiS1","Tisochrysis_Synechococcus","TiS",1,"Synechococcus","TiS_S",4.519128292,5200,23499.46712
"05.12.2019",3,3,"pairs",2,"TiS2","Tisochrysis_Synechococcus","TiS",2,"Tisochrysis","TiS_Ti",23.10862387,1325,30618.92662
"05.12.2019",3,3,"pairs",2,"TiS2","Tisochrysis_Synechococcus","TiS",2,"Synechococcus","TiS_S",4.39620421,4575,20112.63426
"05.12.2019",3,3,"pairs",2,"TiS3","Tisochrysis_Synechococcus","TiS",3,"Tisochrysis","TiS_Ti",18.4457703,1300,23979.50139
"05.12.2019",3,3,"pairs",2,"TiS3","Tisochrysis_Synechococcus","TiS",3,"Synechococcus","TiS_S",4.484554622,3800,17041.30757
"05.12.2019",3,3,"communities",5,"COM1","Community","COM",1,"Amphidinium","COM_A",408.6285024,27.5,11237.28382
"05.12.2019",3,3,"communities",5,"COM1","Community","COM",1,"Tetraselmis","COM_T",217.4816839,158.75,34525.21732
"05.12.2019",3,3,"communities",5,"COM1","Community","COM",1,"Dunaliella","COM_D",61.02373459,127.5,7780.52616
"05.12.2019",3,3,"communities",5,"COM1","Community","COM",1,"Synechococcus","COM_S",4.704983721,1625,7645.598547
"05.12.2019",3,3,"communities",5,"COM1","Community","COM",1,"Tisochrysis","COM_Ti",19.7520315,535,10567.33685
"05.12.2019",3,3,"communities",5,"COM2","Community","COM",2,"Amphidinium","COM_A",406.1286216,15,6091.929324
"05.12.2019",3,3,"communities",5,"COM2","Community","COM",2,"Tetraselmis","COM_T",207.8835553,197.5,41057.00217
"05.12.2019",3,3,"communities",5,"COM2","Community","COM",2,"Dunaliella","COM_D",65.94562545,105,6924.290672
"05.12.2019",3,3,"communities",5,"COM2","Community","COM",2,"Synechococcus","COM_S",3.980069694,1900,7562.132419
"05.12.2019",3,3,"communities",5,"COM2","Community","COM",2,"Tisochrysis","COM_Ti",19.81936148,650,12882.58496
"05.12.2019",3,3,"communities",5,"COM3","Community","COM",3,"Amphidinium","COM_A",383.8520502,12.5,4798.150627
"05.12.2019",3,3,"communities",5,"COM3","Community","COM",3,"Tetraselmis","COM_T",233.5780956,188.75,44087.86554
"05.12.2019",3,3,"communities",5,"COM3","Community","COM",3,"Dunaliella","COM_D",69.75552529,112.5,7847.496595
"05.12.2019",3,3,"communities",5,"COM3","Community","COM",3,"Synechococcus","COM_S",3.961625314,1675,6635.722401
"05.12.2019",3,3,"communities",5,"COM3","Community","COM",3,"Tisochrysis","COM_Ti",23.94194777,538.75,12898.72436
"05.12.2019",3,3,"communities",5,"COM4","Community","COM",4,"Amphidinium","COM_A",328.6208033,20,6572.416066
"05.12.2019",3,3,"communities",5,"COM4","Community","COM",4,"Tetraselmis","COM_T",233.5351652,187.5,43787.84347
"05.12.2019",3,3,"communities",5,"COM4","Community","COM",4,"Dunaliella","COM_D",70.85432083,92.5,6554.024677
"05.12.2019",3,3,"communities",5,"COM4","Community","COM",4,"Synechococcus","COM_S",3.953408037,1650,6523.123262
"05.12.2019",3,3,"communities",5,"COM4","Community","COM",4,"Tisochrysis","COM_Ti",17.37511188,651.25,11315.54161
"05.12.2019",3,3,"communities",5,"COM5","Community","COM",5,"Amphidinium","COM_A",313.7157333,12.5,3921.446667
"05.12.2019",3,3,"communities",5,"COM5","Community","COM",5,"Tetraselmis","COM_T",239.3008593,141.25,33801.24638
"05.12.2019",3,3,"communities",5,"COM5","Community","COM",5,"Dunaliella","COM_D",66.69621903,98.75,6586.251629
"05.12.2019",3,3,"communities",5,"COM5","Community","COM",5,"Synechococcus","COM_S",4.773448954,1775,8472.871894
"05.12.2019",3,3,"communities",5,"COM5","Community","COM",5,"Tisochrysis","COM_Ti",22.57040817,577.5,13034.41072
"06.12.2019",4,4,"monocultures",1,"A1","Amphidinium","A",1,"Amphidinium","A",382.4516431,117.5,44938.06806
"06.12.2019",4,4,"monocultures",1,"A2","Amphidinium","A",2,"Amphidinium","A",358.880575,130,46654.47475
