Liatris aspera,Solidago rigida,Achillea millefolium,Monarda fistulosa,Asclepias tuberosa,Lespedeza capitata,Dalea villosa,Dalea candida,Dalea purpurea,Amorpha canescens,Lupinus perennis,Panicum virgatum,Andropogon gerardii,Schizachyrium scoparium,Sorghastrum nutans,Poa pratensis,Koeleria micrathera
1.0127777777777778,0,0,0,0,0.75,0,0,2.191666666666667,2.783333333333333,1.6927777777777777,0,4.072222222222222,0.2777777777777778,0,2.673888888888889,0
1.7094444444444443,0,0,0,0,2.4566666666666666,0,0,1.0872222222222223,1.286111111111111,1.2805555555555557,0,1.6044444444444443,0.37611111111111106,1.8900000000000001,1.9788888888888887,0
1.17,0,0,0,0,1.371,0,0,1.9715,0.6075,0,0,2.6185,0,0.23149999999999998,1.3935,0
0,12.55,0,0,0,2.701111111111111,0,0,0.4666666666666667,1.2933333333333334,2.1844444444444444,0,2.6983333333333333,1.1516666666666666,0.7111111111111111,2.8499999999999996,0
0,1.304375,0,0,0,0.46125,0,0,3.68,2.201875,2.3125,0,7.916875,0,2.68875,2.9825,0
2.245,1.0625,0,0,0,0,0,0,0.69875,2.521875,1.123125,0,5.63,1.78125,1.7125,3.389375,0
0,1.3277777777777777,0,0.5877777777777777,0,0.6211111111111111,0,0,0,0.5961111111111111,1.2294444444444443,0,5.691666666666666,0.8711111111111111,0,1.5683333333333334,0
2.8907142857142856,3.560714285714286,0,0,0,0,0,0,0,1.6914285714285715,4.1571428571428575,1.0964285714285713,8.633571428571429,0.6821428571428572,2.6535714285714285,2.8249999999999997,0
0,0,0,0,0,0,0,0,0,9.302222222222222,0,0,0,0,0,0,4.441111111111111
0,0,0,0,0,0,0,0,0,0,0,0,3.572222222222222,0,0,0,0
0.5940000000000001,0,0,0,0.0775,0,0,0,0,0,3.7335000000000003,0,2.1435,0,6.019,2.2435,0
0,0,0,0,0,0,3.2857142857142856,1.7571428571428573,6.126428571428571,0,0,0,1.2392857142857143,2.4892857142857143,0.8550000000000001,1.762857142857143,0
0,0,0,0,0,1.3984615384615384,1.8846153846153846,3.3592307692307695,0,0,0,0,4.733076923076923,0.6692307692307692,0,0,2.6092307692307695
0.9941666666666666,0,0,0,0,0,0.9208333333333334,10.201666666666666,0,0,0,0,3.848333333333333,5.598333333333334,1.085,1.7916666666666667,2.565
3.354444444444445,0,0,0,0,0,1.3822222222222222,1.2844444444444445,0,0,0,0,1.832222222222222,0,0,0,0
0,0,0,0,0,0,0,1.8407142857142857,0,0,3.072857142857143,0,10.916428571428572,0,2.287857142857143,3.9442857142857144,0
0,0,0,0,0,2.149090909090909,0.7309090909090908,0,1.708181818181818,0,0,0,0.6840909090909091,0,0,1.3136363636363635,1.8763636363636365
0,1.1382352941176472,0,0,0,0.786470588235294,0,0,0.9158823529411765,0,3.1205882352941177,1.1823529411764706,0.7217647058823529,1.5576470588235294,0.6852941176470588,1.871764705882353,0.5747058823529412
0,0,0,0,0,0,0,0,3.4975,0,0,0,3.1641666666666666,0,0.8191666666666667,0,2.5025
3.664375,1.009375,0,0.455,0,1.908125,0,0,3.164375,0,3.16125,0,2.4575,0.916875,2.9675,2.695625,0
2.4267857142857143,0,0,0,0,3.0235714285714286,0,0,7.2875000000000005,0,1.3614285714285714,0,3.641071428571429,1.369642857142857,1.6857142857142857,1.7071428571428573,0
6.185,3.0933333333333333,0,0,0,1.3511111111111112,0,0,5.427777777777778,0,1.7127777777777777,0,4.39,0,0,1.6027777777777779,0
0,0,0,0,0,0.4966666666666667,0,0,3.5653333333333332,0,2.4353333333333333,0,9.598666666666666,1.2386666666666666,0.25866666666666666,3.4680000000000004,0
0,3.533333333333333,0,0.14466666666666667,0,0.9,0,0,2.5886666666666667,0,0,0,4.6113333333333335,1.422,0.3333333333333333,1.7113333333333334,0
8.1625,0,0,0,0,0,0,0,4.2275,0,0,0,4.760833333333333,0,0,0,0
3.56,0.8055555555555556,0,0,0,0,0,0,2.677777777777778,0,4.050000000000001,0,2.2733333333333334,0.8027777777777777,0.7111111111111111,2.2622222222222224,0
0,0,0,0,0,0,0,0,12.021739130434783,0,0,0,0.8117391304347826,0,0,0.5204347826086957,0
0,3.3619999999999997,0,0,0,0,0,0,0,0,0,0,1.8850000000000002,0,0,0,2.702
0,0,0,0,0,0,0,0,0,0,0,0,5.2542857142857144,0,2.3957142857142855,0,3.5285714285714285
6.965714285714285,0,0,0,0,4.572857142857143,0,0,0,0,0.5657142857142857,0,4.0442857142857145,3.6285714285714286,0.31071428571428567,1.4835714285714285,0
0,0,0,0.315,0,3.145555555555555,0,0,0,0,3.272222222222222,0,4.1,1.8066666666666669,0.39555555555555555,2.91,0
0,8.282,0,0,0,1.1720000000000002,0,0,0,0,6.048,0,10.967,0,0,3.908,0
0,1.7835714285714286,0,0,0,2.7800000000000002,0,0,0,0,0,0,7.3307142857142855,0,3.1057142857142854,0.5092857142857142,0
9.0625,0,0,0,0,0,0,0,0,0,0,0,3.48375,0,0,0.48125,0
0,1.0253333333333334,0,1.4466666666666665,0,0,0,0,0,0,1.2153333333333334,0,0.6733333333333333,0.6666666666666666,9.036666666666667,3.362,0
0,0,0,0,0,0,0,0,0,0,17.044,0,20.896,0,0,10.895999999999999,0
0,0,0,0,0,0,0,0,0,0,1.41,0,9.675384615384615,1.4653846153846155,0.2676923076923077,2.433076923076923,0
0,0,0,0,0,0,0,0,0,0,8.224545454545455,0,3.2245454545454546,0,5.365454545454546,6.418181818181818,0
0,7.672222222222222,0,0,0,0,0,0,0,0,0,0,1.4611111111111112,0,1.271111111111111,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.2664285714285715,0,0.9621428571428572,0,0
0,0,0,0,1.7192500000000002,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.075,0,0,0,18.35,0,0,0,0,0,0,0,0
1.0666666666666667,1.0066666666666668,0,0,0.7488888888888889,0.6722222222222222,0,0,5.75,0,0.7516666666666666,0,0,2.9483333333333333,2.3,1.9594444444444445,0
15.465454545454547,0,0,0,0.5072727272727273,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.10533333333333333,0,0,0,0,0,6.573333333333333,0,0,0,0,0,0
1.92625,6.921875,0,0,0,0,0.51875,0.876875,4.03,0,0,0,0,0,0,0.801875,0
0,0,0,0,0,0,3.0875,1.2885,1.621,0,0,2.8899999999999997,0,0,0,0.5815,0
3.389375,7.426875,0,0,0,0,3.85625,2.273125,0,0,0,0,0,0,0,0,2.545625
0,0,0,0,0,0,3.6375,2.8975,0,0,0,0.696,0,0,2.159,0.739,0.4375
0,4.205,0,0,0,1.9157142857142857,3.141428571428571,1.6014285714285716,0,0,0,0,0,3.3449999999999998,0,0.6914285714285714,0
0,1.3,0,0,0,0,2.3484210526315787,0.868421052631579,0,0,0,0,0,0,3.6842105263157894,0.8773684210526317,0
5.333571428571429,0,0,0,0,8.998571428571429,0,1.2485714285714287,0,0,6.4071428571428575,0,0,0,0,5.019285714285714,0
5.473125,8.18625,0,1.091875,0,0,0,1.834375,0,0,2.6675,0,0,0,0,2.835625,0
0,0,0,0,0,0,0,1.011111111111111,0,0,3.9066666666666663,0,0,4.272222222222222,1.1861111111111111,4.367777777777778,0
0,0,0,0,0,0,0,0,11.043708791208791,0,0,0,0,0,0,0,0
13.684999999999999,0,0,0,0,0,0,0,10.593,0,0,0,0,0,0,2.942,1.75
0,2.6108333333333333,0,0,0,0,0,0,10.49,0,0,0.9249999999999999,0,0,0,0.5441666666666667,3.9791666666666665
0,0,0,0,0,0,0,0,15.259125000000001,0,0,0,0,7.868375,0,0.984375,0.43062500000000004
0,0,0,0,0,2.1372222222222224,0,0,4.922222222222222,0,0,0,0,0,0,0,0
0,0,0,0,0,0.9335000000000001,0,0,14.261000000000001,0,0,0,0,0.3335,3.9435000000000002,0.6875,0
0,0.8166666666666667,0,0.1753333333333333,0,0,0,0,5.452,0,0,0.9986666666666667,0,4.4366666666666665,0,2.1546666666666665,0
0,0,0,0,0,0,0,0,6.26875,0,0,0,0,0,1.4125,0.534375,0
0,0,0,0,0,0,0,0,5.273076923076923,0,0,0,0,7.233076923076923,0,0,0
0,9.995555555555555,0,0.20833333333333334,0,0,8.227777777777778,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.841270833333333
0,0,0,0,0,7.348666666666667,0,0,0,0,0,0,0,0,0,0,2.412
0,0,0,0,0,15.1225,0,0,0,0,0,0,0,10.994166666666667,0,0.3025,0.33166666666666667
0,0,0,0,0,12.353846153846153,0,0,0,0,0,0,0,0,2.5923076923076924,3.4984615384615383,0.43615384615384617
13.735555555555557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9911111111111113
0,0,0,0,0,0,0,0,0,0,6.3629411764705885,0,0,0,0,0.64,0.8335294117647059
0,0,0,0,0,0,0,0,0,0,0,6.697329545454545,0,0,2.8564204545454546,0,1.763465909090909
0,0,0,0,0,10.748333333333333,0,0,0,0,0,0,0,0,0,0,0
23.7375,0,0,0,0,2.404166666666667,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,9.269285714285715,0,0,0,0,1.7392857142857143,15.560714285714285,0,0,0,0,0
0,0,0,0,0,1.955,0,0,0,0,3.554375,4.7425,0,4.2375,0.32,3.515625,0
0,0,0,0,0,7.916666666666667,0,0,0,0,1.2558333333333334,0,0,9.356666666666667,0,3.5,0
0,0,0,0,0,2.220833333333333,0,0,0,0,0,9.9025,0,0.4141666666666666,4.095833333333333,0.3475,0
0,0,0,0,0,9.732,0,0,0,0,0,0,0,2.6846666666666668,0,2.9733333333333336,0
0,0,0,0,0,7.02,0,0,0,0,0,0,0,0,4.381333333333333,0.422,0
14.951538299663298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.972857142857143,11.612857142857143,0,0,0,0,0,0,0,0,8.816428571428572,0,0,0,0,0.5785714285714285,0
4.012727272727273,0,0,0.23727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0
10.112,0,0,0,0,0,0,0,0,0,0,1.8670000000000002,0,0,0.273,0,0
0,0,0,0,0,0,0,0,0,0,12.65,0,0,0,0,0,0
0,16.403125,0,5.501875,0,0,0,0,0,0,3.583125,0,0,0,0,0.5325,0
0,0,0,0,0,0,0,0,0,0,5.195,9.96375,0,0,0.279375,3.009375,0
0,0,0,0,0,0,0,0,0,0,12.78076923076923,0,0,0,0,1.0438461538461539,0
0,0,0,0,0,0,0,0,0,0,2.198888888888889,0,0,6.043333333333333,0,2.065,0
0,0,0,0,0,0,0,0,0,0,7.074666666666667,0,0,5.8580000000000005,0.27666666666666667,5.803333333333333,0
0,5.583846153846153,0,1.1888461538461539,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.9764285714285714,0,0,3.482142857142857,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7874999999999999,0
0,8.565882352941177,0,0,0,0,0,0,0,0,0,0,0,3.3952941176470586,0,0.5135294117647059,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.126923076923077,0.3553846153846154,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.473874883286648,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.253782733606263,0,0
