Liatris aspera,Solidago rigida,Achillea millefolium,Monarda fistulosa,Asclepias tuberosa,Lespedeza capitata,Dalea villosa,Dalea candida,Dalea purpurea,Amorpha canescens,Lupinus perennis,Panicum virgatum,Andropogon gerardii,Schizachyrium scoparium,Sorghastrum nutans,Poa pratensis,Koeleria micrathera
0,4.3025,0.20600000000000002,0,0,2.834,3.1365,0.27599999999999997,0,0,0,0,0,0,0,0.9039999999999999,0
0,0.34142857142857147,0.26071428571428573,0.6442857142857142,0,0,0.9571428571428572,0.38,0,0,0.6485714285714286,0,0,3.7407142857142857,6.916428571428571,0.2521428571428571,0
0,0,0.42000000000000004,0,0,0,3.384210526315789,1.6078947368421053,0,0,0,0,0,0,7.042105263157896,0.7331578947368421,0
6.82,11.248125,0.415625,0,0,0,0,0.960625,0,0,0.89375,0,0,0,0,1.023125,0
0,0,0.18526315789473685,0,0,2.501578947368421,0,0,5.818421052631579,0,0,0,0,0,0,0.3489473684210526,0
1.41,0,0.06,0,0,0,0,0,4.252941176470588,0,0.2423529411764706,0,0,1.336470588235294,0.7129411764705882,1.698235294117647,0
0.6085,0,0.061,0,0,0,0,0,3.1825,0,0,0,0,5.032500000000001,0,0.146,0
0,3.4011764705882355,0.055882352941176466,0.6882352941176471,0,0,0,0,4.238235294117647,0,0,0,0,4.845294117647059,1.1276470588235294,0.6894117647058824,0
4.56391304347826,0,0.1491304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5013043478260869
0,0,0.6053333333333334,0,0,0.9513333333333333,0,0,0,0,1.3586666666666667,8.914666666666667,0,3.818,0,2.8066666666666666,0
0.979375,7.045,0.134375,0.545,0,0,0,0,0,0,0,1.42375,0,9.083125,0,0,0
0,0,0.10684210526315789,0,0,0,0,0,0,0,0,0,0,0,4.59578947368421,0.1568421052631579,0
0,2.426875,0.39875,0,0,0,0,0,0,0,0,0,0,1.575,0,0,0
0,0,0,0,0,0,0,0,0,11.402500000000002,0,0,0,0,0,0,0
4.6753405572755415,0.49804953560371523,0,0,0,0.9548761609907122,0,0,5.032678018575851,2.131486068111455,1.7503869969040249,0,5.979365325077399,0,1.0624767801857584,2.2336222910216716,0
1.3685,2,0,0,0,0,0,0,3.4200000000000004,0.4525,2.4989999999999997,0,4.945,1.5375,1.401,0.8175000000000001,0
0.9127777777777778,0,0,0,0,0.8927777777777778,0,0,0,4.770555555555556,0.7316666666666667,0.49,2.0972222222222223,2.1083333333333334,6.965,0.5944444444444444,0.29333333333333333
3.673333333333333,0,0,0,0,2.163333333333333,0,0,0,0.6663333333333333,1.202,0,7.768333333333334,0.835,7.539,1.608,0
0.22,0,0,0,0,1.808125,0,0,2.3875,5.179375,0,0,0,5.18,1.535625,0.779375,0.18125
0,0,0,0,0,0,0,0,0,0,0,0,7.135833333333333,0,0,0,0
0,0,0,0,2.1609090909090907,2.2181818181818183,0,0,0.3390909090909091,0,1.3427272727272728,0,21.025454545454547,2.290909090909091,0,2.810909090909091,0
0,0,0,0,1.5335714285714286,2.3464285714285715,0,0,0,0,1.7335714285714285,0,12.935714285714285,0,0,1.8342857142857143,0
0,0,0,0,0,0,0.905,0.19875,2.633125,0,0,0,2.248125,6.755,1.7575,0.748125,0
0,0,0,0,0,2.1072727272727274,0,1.32,1.0999999999999999,0,2.8245454545454547,0,15.866363636363637,0,1.810909090909091,2.540909090909091,0
0,0,0,0,0,2.9146666666666667,3.6319999999999997,1.1653333333333333,0,0,0,0,9.038,1.752,0,0.642,1.2033333333333334
0.9923529411764707,0,0,0,0,0,4.171764705882353,1.7588235294117647,0,0,0,0,5.760588235294118,0,0,0,0
0,0.518,0,0,0,0,7.272,1.7020000000000002,0,0,0,0,2.2333333333333334,0,9.704666666666666,0.7033333333333334,0
1.5599999999999998,0,0,0,0,0,0,1.7011111111111112,0,0,0,0.8500000000000001,2.9194444444444443,4.751666666666667,0,0.31222222222222223,0.34555555555555556
3.1713333333333336,0,0,0,0,0,0,0,5.473333333333333,0,0,0,2.5713333333333335,0,0,0.2533333333333333,0.11666666666666667
0,0,0,0,0,0,0,0,4.015384615384615,0,0,0,5.317692307692307,0,0.9176923076923077,0,1.01
0.4785714285714286,1.0835714285714286,0,0,0,1.1085714285714285,0,0,0.67,0,0.25857142857142856,0.9557142857142857,5.883571428571429,4.222857142857142,0.7285714285714285,1.2407142857142859,0
0,0,0,0.528125,0,0.78,0,0,2.133125,0,0.828125,0,7.145625,0.8925,1.895,1.255,0
0,0,0,0,0,0.8194117647058823,0,0,0.5188235294117647,0,0.8294117647058823,0,12.554705882352941,1.2529411764705882,0,1.0188235294117647,0
0,0,0,0,0,0,0,0,8.676315789473684,0,0,0,1.9563157894736842,0,0.781578947368421,1.6147368421052632,0
0,0,0,0,0,0,0,0,4.7384615384615385,0,0,0,0.9576923076923076,14.046153846153846,0,0,0
0,0,0,0,0,0,0,0,0,0,0.225,0,11.077,0,2.3649999999999998,0,0.788
0,1.793157894736842,0,0.3526315789473684,0,0,0,0,0,0,0,0,1.5673684210526317,0,1.1010526315789475,0,0.1405263157894737
0,2.293846153846154,0,0,0,0,0,0,0,0,0,0,5.076923076923077,0,0,0,0.28615384615384615
0,0,0,0,0,0,0,0,0,0,0,0,1.5057142857142856,0,6.797857142857143,0,0.29071428571428576
0,0.3871428571428571,0,0,0,2.6964285714285716,0,0,0,0,0,0,10.387142857142857,0,7.889285714285714,0.35857142857142854,0
1.348125,0,0,0,0,0,0,0,0,0,0,0,6.0125,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.36000000000000004,1.4649999999999999,12.981666666666667,3.189166666666667,1.6266666666666667,1.4625000000000001,0
0,0,0,0,0,0,0,0,0,0,0.46153846153846156,15.894615384615385,2.3253846153846154,0,0.716923076923077,3.328461538461539,0
0,0,0,0,0,0,0,0,0,0,3.2555555555555555,0,28.107777777777777,0,0,3.6422222222222222,0
0,0,0,0,0,0,0,0,0,0,1.63,0,1.0222222222222221,20.03,0,4.302222222222222,0
0,0,0,0,0,0,0,0,0,0,4.8469999999999995,0,3.507,0,20.967,2.94,0
0,0,0,0,0,0,0,0,0,0,0,0,3.485625,0,0.555,0,0
0,0,0,0,0.5172,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.13749999999999998,0,0,0,0,0,0.20833333333333334,1.1541666666666666,0,5.158333333333333,0,0,0.2333333333333333
0,7.4457894736842105,0,0,0,0,0,0.3026315789473684,2.7489473684210526,0,0,0,0,0,0,0.6631578947368421,0.13842105263157894
2.1870588235294117,2.8629411764705885,0,0.5217647058823529,0,0,10.987058823529411,1.1870588235294117,0,0,0,0,0,0,0,0,1.301764705882353
0,0,0,0.2440909090909091,0,0.7704545454545454,7.678636363636364,2.3227272727272728,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.3676190476190476,4.387142857142857,0.4533333333333333,0,0,0,0,0,0,0,0.9985714285714286,0
0,2.245,0,0.5730000000000001,0,0,0,6.56,0,0,1.797,2.045,0,13.002,6.232,5.29,0
0,0,0,0,0,0,0,0,8.377700336700336,0,0,0,0,0,0,0,0
0,5.143846153846154,0,0.42923076923076925,0,2.088461538461538,1.0038461538461538,0,0.6884615384615385,0,0,0,0,4.46,0,0.21923076923076923,0
0,3.339166666666667,0,0,0,0,0,0,10.056666666666667,0,0,3.9600000000000004,0,0,0,1.0083333333333333,0.12333333333333334
0,0,0,0,0,0,0,0,3.075,0,0,0.6425,0,0,3.5875,0.135,0.5235000000000001
0,0,0,0,0,0,0,0,7.811818181818182,0,0,0,0,12.94090909090909,0,0.8927272727272727,0.26636363636363636
4.184782608695652,0,0,0,0,1.1856521739130435,0,0,0.822608695652174,0,0,0,0,0,0,0.18478260869565216,0
1.9085714285714286,0,0,0,0,5.303571428571429,0,0,3.051428571428571,0,0,0,0,7.684285714285714,0,0,0
0,0,0,0.1791304347826087,0,1.132608695652174,0,0,1.083913043478261,0,0.12608695652173912,0,0,2.931739130434783,0.7921739130434782,0.8273913043478262,0
0,0,0,0,0,1.9323529411764706,0,0,7.254117647058823,0,0,0,0,0,4.995294117647059,0.9429411764705883,0
5.4879999999999995,0,0,0,0,0,0,0,11.028666666666668,0,0,0,0,0,0,2.12,0
0,0,0,0,0,0,0,0,9.79375,0,0,0,0,11.01,0,2.1025,0
0,0,0,0,0,0,27.468333333333334,0,0,0,0,0,0,0,0,0,0.5808333333333333
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0542726084373144
0,0,0,0,0,6.6763157894736835,0,0,0,0,0.4052631578947368,0,0,0,0,0.21842105263157896,0.3026315789473684
0,0,0,0,0,2.8582142857142854,0,0,0,0,0,0,0,0,4.524285714285714,0.9217460317460318,0.48523809523809525
4.236666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5979999999999999
8.75,0,0,0,0,0,0,0,0,0,0,5.151666666666666,0,0,1.1500000000000001,0.16,0.12916666666666668
0,0,0,0,0,0,0,0,0,0,0,7.61625,0,0,9.69,0.40625,0.18375
0,0,0,0,0,0,0,0,0,0,0,7.45125,0,0,0.534375,0,0.173125
0,0,0,0,0,0,0,0,0,0,0,0,0,6.517142857142857,0,0,0.16428571428571428
0,0,0,0,0,0,0,0,0,0,0,0,0,1.4746153846153847,7.655384615384615,0,0.1769230769230769
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2990563725490194,0,0.2198063725490196
0,0,0,0,0,3.058955065359477,0,0,0,0,0,0,0,0,0,0,0
4.681666666666667,0,0,0,0,4.295555555555556,0,0,0,0,0.27222222222222225,0,0,8.480555555555556,0,1.6044444444444443,0
0,0,0,0.7914285714285715,0,0.41428571428571426,0,0,0,0,0.1523809523809524,0,0,0,0,0,0
0,0,0,0,0,2.2146666666666666,0,0,0,0,0,13.458666666666666,0,0,0,0.4513333333333333,0
0,0,0,0,0,2.086923076923077,0,0,0,0,0,9.126923076923077,0,1.0384615384615385,2.933076923076923,0.3092307692307692,0
0,0,0,0,0,4.213846153846154,0,0,0,0,0,0,0,12.12076923076923,0.5907692307692307,1.3138461538461537,0
0,0,0,0,0,6.976470588235294,0,0,0,0,0,0,0,6.087058823529412,0,0,0
3.715330774853801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.945,7.062857142857142,0,0,0,0,0,0,0,0,0.5728571428571428,0,0,0,0,0.6764285714285715,0
0,0,0,0,0,0,0,0,0,0,1.0238721804511277,0,0,0,0,0,0
0,0.9717647058823529,0,2.6305882352941174,0,0,0,0,0,0,0.9441176470588236,0.8305882352941176,0,0,13.621764705882352,1.2776470588235294,0
0,8.097857142857142,0,5.598571428571428,0,0,0,0,0,0,1.2571428571428573,0,0,0,0,0.4657142857142857,0
0,0,0,0,0,0,0,0,0,0,3.4923611111111112,0,0,0,0,0.9620833333333333,0
0,0,0,0,0,0,0,0,0,0,0.45357142857142857,0,0,7.625,0,1.4192857142857143,0
0,4.557058823529411,0,0.28411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.0764285714285715,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.57875,0,7.88125,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.741333333333333,0,0.6586666666666667,4.108666666666667,0,0
0,0,0,0,0,0,0,0,0,0,0,7.086923076923076,0,0,1.3246153846153845,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46058823529411763,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.892857142857143,0.1357142857142857,0
0,0,0,0,0,0,0,0,0,0,0,0,0,8.478636363636364,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4486666666666665,0,0
