Liatris aspera,Solidago rigida,Achillea millefolium,Monarda fistulosa,Asclepias tuberosa,Lespedeza capitata,Dalea villosa,Dalea candida,Dalea purpurea,Amorpha canescens,Lupinus perennis,Panicum virgatum,Andropogon gerardii,Schizachyrium scoparium,Sorghastrum nutans,Poa pratensis,Koeleria micrathera
6.4594736842105265,0,0,0,0,0.8052631578947369,0,0,1.7878947368421052,0,0,0,0,0,0,0.19631578947368422,0
0,0,0,0,0,3.1578947368421053,0,0,7.194736842105263,0,0,0,0,0.875263157894737,6.292631578947368,1.1036842105263158,0
6.949999999999999,0,0,0,0,0,0,0,2.4286363636363633,0,0,0,0,0,0,0.26227272727272727,0
0,0,0,0.7641666666666667,0,0,0,0,0.6558333333333334,0,2.2308333333333334,0,0,7.645833333333333,0,0.215,0
0,0,0,0,0,0,0,0,2.1511764705882355,0,1.4547058823529413,0,0,0,0,0.6658823529411765,0
0,0,0,0,0,0,0,0,2.44,0,2.5323076923076924,0,0,5.01,0,0.8438461538461539,0
0,0,0,0,0,0,0,0,2.78,0,0,0.41444444444444445,0,0,3.031111111111111,0,0
0,0,0,0,0,0,0,0,4.63,0,0,0,0,0,0,0.4077777777777778,0
0,0,0,0,0,0,0,0,9.01,0,0,0,0,12.08125,0,0.3375,0
0,0,0,0,0,0,0,0,5.895454545454545,0,0,0,0,22.49909090909091,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.844113095238095
0,0,0,0,0,8.333636363636364,0,0,0,0,0,0,0,1.1181818181818182,0,0,1.6981818181818182
12.719003496503497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6032517482517483
12.678636363636365,0,0,0,0,0,0,0,0,0,0,5.010909090909091,0,0,2.6845454545454546,0,0.19090909090909092
0,0,0,0,0,0,0,0,0,0,0,13.466666666666667,0,0.73,7.007777777777778,0.1611111111111111,0.4166666666666667
0,0,0,0,0,14.067728435672514,0,0,0,0,0,0,0,0,0,0,0
3.3884615384615384,0,0,0,0,5.65,0,0,0,0,0,0,0,2.04,0,0,0
0,0,0,0,0,13.540000000000001,0,0,0,0,0,12.409230769230769,0,0,1.3615384615384616,0.21769230769230768,0
0,0,0,0,0,12.094615384615384,0,0,0,0,0,0,0,0,3.513076923076923,0,0
18.56874625374625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9441666666666666,3.025,0,1.6875,0,0,0,0,0,0,5.176666666666667,0,0,0,0,0.9141666666666667,0
24.115000000000002,0.717,0,0,0,0,0,0,0,0,0,0.40499999999999997,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10.199375,0,0,0,0,0,0
0,0,0,17.236363636363635,0,0,0,0,0,0,4.4818181818181815,0,0,0,2.861818181818182,1.6663636363636363,0
0,2.82,0,6.0920000000000005,0,0,0,0,0,0,2.935,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10.378,3.7079999999999997,0,12.805000000000001,0,3.3280000000000003,0
0,0,0,0,0,0,0,0,0,0,5.535,0,0,0,0,2.6058333333333334,0
0,0,0,0,0,0,0,0,0,0,12.93125,0,0,17.41625,0,3.99375,0
0,9.347474074074075,0,4.233118518518519,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.015,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,0,10.049999999999999,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21000000000000002,0
0,0,0,0,0,0,0,0,0,0,0,0,0,11.1724898989899,0,0,0
0,6.641666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.651175158175157,0,0
