Liatris aspera,Solidago rigida,Achillea millefolium,Monarda fistulosa,Asclepias tuberosa,Lespedeza capitata,Dalea villosa,Dalea candida,Dalea purpurea,Amorpha canescens,Lupinus perennis,Panicum virgatum,Andropogon gerardii,Schizachyrium scoparium,Sorghastrum nutans,Poa pratensis,Koeleria micrathera
0,2.893478260869565,0.7034782608695652,0,0,2.243478260869565,1.7226086956521738,0.3652173913043478,0,0,0,0,0,0,0,0.7630434782608696,0
0,4.132222222222222,0.35444444444444445,0,0,5.805555555555555,0,0.9961111111111111,0,0,0,0,0,1.475,0,0.25555555555555554,3.445555555555556
0,0,0.08947368421052632,0,0,0,2.3194736842105264,0,4.868421052631579,0,0,0,0,0,0,0.9789473684210527,1.3805263157894736
1.8880000000000001,0,1.102,0,0,10.321333333333333,0,0,1.8113333333333335,0,5.494666666666666,0,0,0,0,8.388,0.33866666666666667
5.975263157894737,0,0.2594736842105263,0,0,2.4905263157894737,0,0,1.7184210526315788,0,0,0,0,0,0,2.122105263157895,0.4010526315789474
2.4047058823529412,0,0.19823529411764707,0,0,6.905882352941177,0,0,3.212941176470588,0,0,0,0,5.078235294117647,0,0.4870588235294117,0
1.488235294117647,0,0.12941176470588237,0,0,0,0,0,12.65,0,3.051764705882353,0,0,2.701764705882353,0,2.6629411764705884,0
0.6583333333333333,0,1.3816666666666668,0,0,0,0,0,10.304444444444444,0,0,0,0,4.615555555555556,0,0.39166666666666666,0
0,0,0.22714285714285715,0,0,0.9228571428571428,0,0,0,0,5.432142857142857,1.6585714285714286,0,5.265714285714286,0,4.422857142857143,0
0.6176923076923077,0,1.2807692307692307,1.4076923076923078,0,0,0,0,0,0,0,0.9976923076923078,0,12.774615384615384,0,0,0
0,0,0.29,0,0,0,0,0,0,0,8.637500000000001,0,0,0,0,7.770833333333333,0
0,14.35,0.30533333333333335,0,0,0,0,0,0,0,4.008666666666667,0,0,0,0,1.722,0
0,0,1.1046666666666667,0,0,0,0,0,0,0,0,0.8433333333333334,0,2.5813333333333333,0,0,0
0,0,1.2427272727272727,0,0,0,0,0,0,0,0,0,0,0,25.94727272727273,0,0
0,0,0,0,0,0,0,0,0,12.452777777777778,0,0,0,0,0,0,0
4.4375,0,0,0,0,3.4774999999999996,0.8516666666666667,0,3,4.135833333333333,2.0025,0,8.334999999999999,3.4316666666666666,0,4.033333333333333,0
0.685,0,0,0,0,3.2155555555555555,0,0,4.298333333333334,0.6066666666666667,6.127777777777777,0.5122222222222222,1.1066666666666667,7.717777777777777,1.5222222222222221,3.0638888888888887,0
0.5794117647058823,0,0,0,0,4.539411764705882,0,0,0,5.79235294117647,6.1364705882352935,0,0.9482352941176471,2.533529411764706,0.6717647058823529,1.2782352941176471,1.4811764705882353
0,0.9761111111111112,0,4.082222222222223,0,3.175,0,0,0,1.4183333333333334,2.857222222222222,0,1.8666666666666667,2.6055555555555556,0,0.8777777777777778,0.27055555555555555
1.1517647058823528,0,0,0,0,1.8894117647058821,0,0,0,0.6870588235294117,3.3311764705882356,0,13.829411764705881,1.7929411764705883,0,1.8988235294117648,0
2.884666666666667,2.7046666666666668,0,0,0,3.2953333333333332,0,0,0,2.4866666666666664,3.6319999999999997,0,5.183333333333334,6.087999999999999,8.052,2.4,0
1.3780000000000001,0,0,0,0,3.1413333333333333,0,0,2.92,4.354666666666666,0.9733333333333333,0,0,3.972,0.838,0.38533333333333336,1.3013333333333332
0,0,0,0,0,0,0,0,0,22.32625,0,0,0,0,1.55625,0,0
3.033,0,0,0,4.535,0,0,0,9.658,0,0,0,5.8020000000000005,12.145,0,2.15,2.195
2.564736842105263,0,0,0,1.0078947368421052,0,0,0,0,0,0,0,1.2763157894736843,0,1.0484210526315791,0,2.066842105263158
0,0,0,0,0.1311111111111111,0,0,0,0,0,7.2188888888888885,0,16.78666666666667,4.111111111111111,1.088888888888889,3.533333333333333,0
0,0,0,0,0,0,1.9789999999999999,0.974,3.1585,0,0,0,1.2349999999999999,5.519,0,0.635,0.73
0,0,0,0,0,5.6523076923076925,13.30153846153846,2.2576923076923077,0,0,0.8938461538461537,0,1.7307692307692308,3.043846153846154,0,0.8076923076923077,2.0615384615384618
0,0,0,0,0,0,3.148421052631579,2.7142105263157896,0,0,0,0,0.9726315789473684,0,4.6078947368421055,0.36684210526315786,1.9642105263157894
0,0,0,0,0,0,3.0300000000000002,0.34785714285714286,0,0,0,0,2.917857142857143,2.8628571428571425,0,0,0
0,0,0,0,0,2.123,0,0.38,0,0,14.180000000000001,0,23.595,1.008,4.805,9.475,0.352
1.2055555555555555,0,0,0,0,2.9222222222222225,0,0,3.3705555555555557,0,1.9222222222222223,0,3.0083333333333333,2.7433333333333336,0.6761111111111111,1.3444444444444443,0.5711111111111111
0.93,4.16875,0,0,0,0,0,0,1.60125,0,5.555,0,4.4575,1.985625,0.8675,2.86875,0
0,0,0,0,0,0,0,0,2.761111111111111,0,15.05777777777778,0,12.86111111111111,2.261111111111111,0,6.657777777777778,0
0,0,0,0,0,0,0,0,5.6015,0,0.7515,0,1.9285,0,1.0515,2.2425,0
0,0,0,0,0,0,0,0,0,0,0.7464285714285713,0,9.321428571428571,0.5478571428571428,0,0,0.6928571428571428
0,0,0,0,0,0,0,0,0,0,0,7.916666666666667,1.6866666666666665,0,1.4133333333333333,0,1.1355555555555557
0,1.0981818181818181,0,0,0,0,0,0,0,0,0,0,5.2318181818181815,0,0,0,0.53
1.9533333333333334,1.1213333333333333,0,0.33533333333333337,0,2.691333333333333,0,0,0,0,2.042,0.5086666666666667,3.1319999999999997,5.766666666666667,2.508666666666667,1.2546666666666666,0
0,0,0,0,0,5.083125,0,0,0,0,3.429375,6.840625,2.65625,0,0.73625,1.925,0
6.243846153846154,0,0,0,0,0,0,0,0,0,0,0,5.873076923076923,0,0,0,0
0,0,0,1.1058333333333332,0,0,0,0,0,0,9.456666666666667,0,13.116666666666667,0,0.9025,6.016666666666667,0
0,0,0,0,0,0,0,0,0,0,7.775384615384615,17.257692307692306,2.9092307692307693,0,0,4.603846153846154,0
0,0,0,0,0,0,0,0,0,0,12.78375,0,21.435,0,0,7.96875,0
0,0,0,0,0,0,0,0,0,0,7.3691666666666675,0,3.5399999999999996,0,9.918333333333333,8.154166666666667,0
0,0,0,0,0,0,0,0,0,0,0,0,4.679743589743589,0.786128205128205,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.3305555555555555,0,1.71,0,0
0,0,0,0,0.9916666666666667,0,0,0,0,0,0,0,0,0,0,0,0
13.490625,0,0,0,1.12375,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.11533333333333333,0,0,0,0,0,4.495333333333334,0,0,0,0,1.51,0
0,0,0,0,0,0,2.236666666666667,0.14761904761904762,0.7809523809523808,0,0,2.276190476190476,0,0,0.8942857142857144,0.36333333333333334,0
0,4.685,0,0,0,0,0,0.1740909090909091,3.4377272727272725,0,0,0,0,0,0,0.43318181818181817,0
3.1364705882352943,1.411764705882353,0,0,0,0,2.425294117647059,3.3517647058823528,0,0,0,0.4735294117647059,0,0,0,0,3.65
0,5.497777777777777,0,0,0,4.855555555555556,9.233333333333333,0.6911111111111111,0,0,0,0,0,12.096666666666668,0,0,0
0,0,0,0,0,0,2.5796153846153844,0.29307692307692307,0,0,0,0,0,0,0,0.2857692307692308,0
0,5.673684210526315,0,0,0,0,9.049999999999999,0.8368421052631579,0,0,0,0,0,0,0,0,0
0,4.6,0,11.744615384615384,0,0,0,0.7784615384615384,0,0,8.082307692307692,0.5476923076923077,0,6.457692307692308,0.6676923076923077,5.882307692307692,0
0,0,0,0,0,0,0,0,18.560868686868687,0,0,0,0,0,0,0,0
0,0,0,0,0,0,23.825,0,0.8858333333333334,0,0,0,0,1.4141666666666666,0,0,5.1025
0,6.728666666666667,0,0,0,0,2.993333333333333,0,1.96,0,0,0,0,0,8.362,0,0
15.4375,0,0,0,0,0,0,0,5.2125,0,0,0,0,0,0,1.99375,0.284375
0,11.783333333333333,0,0,0,0,0,0,15.481666666666667,0,0,2.1641666666666666,0,0,0,1.4833333333333334,5.26
0,0,0,0,0,0,0,0,5.53421052631579,0,0,0.7642105263157895,0,0,6.627894736842106,0,0.3352631578947369
0,0,0,0,0,0,0,0,22.51181818181818,0,0,0,0,6.659090909090909,0,0.39272727272727276,2.22
0,0,0,0,0,4.557222222222222,0,0,6.712777777777777,0,1.7544444444444443,0,0,0,0,2.7155555555555555,0
0,0,0,0,0,4.269285714285714,0,0,11.105714285714285,0,0,0,0,0,13.082142857142857,1.207142857142857,0
0,0,0,0,0,0,0,0,12.670833333333334,0,2.2375000000000003,0.5433333333333333,0,7.339166666666666,0,2.3208333333333333,0
0,0,0,0,0,0,0,0,12.948571428571428,0,0,0,0,9.120000000000001,0,0.40499999999999997,0
0,0,0,0,0,0,0,0,5.1027272727272726,0,0,0,0,10.263636363636364,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.674458874458875
0,0,0,0,0,6.462105263157895,0,0,0,0,0,0,0,0,0,0.3936842105263158,0.6594736842105263
0,0,0,0,0,12.938461538461539,0,0,0,0,0,0,0,0,6.469615384615385,1.5904524886877829,0.516764705882353
8.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882,3.325
0,0,0,0,0,0,0,0,0,0,0.915625,0,0,0,0,0,7.178125
0,0,0,0,0,0,0,0,0,0,0,4.708333333333333,0,0,1.348888888888889,0,0.24055555555555555
0,3.9458333333333333,0,0,0,0,0,0,0,0,0,0,0,3.0391666666666666,0,0,0.3475
0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716999999999999,0,0.363
0,0,0,0,0,11.903407407407409,0,0,0,0,0,0,0,0,0,0,0
2.2608333333333333,0,0,0,0,11.2975,0,0,0,0,9.056666666666667,0,0,12.980833333333335,0.7791666666666667,4.79,0
0,0,0,0,0,6.278571428571429,0,0,0,0,0,6.280714285714287,0,0,2.992857142857143,0.6235714285714286,0
0,0,0,0,0,26.583,0,0,0,0,0,0,0,20.568,0,0,0
8.966346153846153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1276470588235297,16.341176470588238,0,0,0,0,0,0,0,0,3.0629411764705883,0,0,0,0,2.0194117647058825,0
5.792727272727273,0,0,0,0,0,0,0,0,0,0,10.877272727272727,0,0,1.9881818181818183,0.29818181818181816,0
10.233571428571429,3.017857142857143,0,0,0,0,0,0,0,0,0,0.9985714285714286,0,0,0,0,0
16.387857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24071428571428571,0
0,0,0,0,0,0,0,0,0,0,4.6611705685618725,0,0,0,0,0,0
0,33.08555555555555,0,11.705555555555556,0,0,0,0,0,0,11.574444444444445,0,0,0,0,0.9644444444444444,0
0,0,0,0,0,0,0,0,0,0,4.0723529411764705,0,0,0,0,2.7811764705882354,0
0,0,0,0,0,0,0,0,0,0,7.702222222222222,0,0,12.330444444444446,0,6.717222222222222,0
0,0,0,12.926923076923078,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16.973333333333333,0,3.0416666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.803012820512821,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.738,0,3.912,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83375,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6.053669108669109,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.211812631812632,0,0
