Liatris aspera,Solidago rigida,Achillea millefolium,Monarda fistulosa,Asclepias tuberosa,Lespedeza capitata,Dalea villosa,Dalea candida,Dalea purpurea,Amorpha canescens,Lupinus perennis,Panicum virgatum,Andropogon gerardii,Schizachyrium scoparium,Sorghastrum nutans,Poa pratensis,Koeleria micrathera
0,4.788666666666667,0,0,0,2.6713333333333336,1.1446666666666667,0.5366666666666667,0,0,0,0,0,2.1420000000000003,0,1.1353333333333333,0.36666666666666664
0.8033333333333333,6.133333333333334,0,0.13799999999999998,0,0,6.995333333333334,0.7166666666666667,0,0,0,0,0,0,0,0,0.5399999999999999
0,0,0,0,0,1.4,9.143,0.592,0,0,0,0,0,0,0,0,0
0,6.720909090909092,0,0,0,1.08,3.9818181818181815,0.37000000000000005,0,0,0,0,0,3.5481818181818183,0,0,0
0,0,0,0.8186666666666667,0,0,0,0.5266666666666667,0,0,0.572,0.912,0,4.855333333333333,2.3013333333333335,0,0
0,0,0,0,0,0,0,0,12.77111111111111,0,0,0,0,0,0,0,0
0,17.205000000000002,0,0,0,0,0,0,5.582,0,0,1.502,0,0,0,0,0.542
0,0,0,0,0,1.47,0,0,6.825555555555556,0,0,0,0,0,0,0,0
4.261111111111111,0,0,0,0,2.1133333333333333,0,0,1.5,0,0,0,0,0,0,0,0
12.276923076923076,0,0,0,0,2.5476923076923077,0,0,1.743846153846154,0,0,0,0,5.659230769230769,0,0.19846153846153847,0
4.055909090909091,0,0,0,0,0.45363636363636367,0,0,1.34,0,0,0,0,3.0204545454545455,1.7872727272727273,0.23954545454545453,0
0,0,0,0,0,0.5977777777777777,0,0,19.27,0,0,0,0,0,15.381111111111112,0,0
7.572222222222223,0,0,0,0,0,0,0,12.142222222222223,0,0,0,0,0,0,3.23,0
0,5.126428571428571,0,0.18714285714285714,0,0,0,0,2.4464285714285716,0,0.23785714285714285,0.5985714285714286,0,6.139285714285714,0,0,0
0,0,0,0,0,0,0,0,8.296269841269842,0,0,0,0,12.962222222222222,0,0,0
0,0,0,0,0,0,0,0,5.296666666666667,0,0,0,0,0,8.322222222222223,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.943730158730159
0,0,0,0,0,10.790000000000001,0,0,0,0,0,0,0,0,0,0,0.45285714285714285
11.925555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508888888888889,0.9088888888888889
0,0,0,0,0,0,0,0,0,0,0,3.664285714285714,0,0,0,0,0.19999999999999998
0,0,0,0,0,9.90763888888889,0,0,0,0,0,0,0,0,0,0,0
1.96,0,0,0,0,2.8923076923076922,0,0,0,0,0.5346153846153846,0,0,7.046153846153846,0,1.9130769230769231,0
0,0,0,0,0,2.673968253968254,0,0,0,0,0,11.432380952380953,0,0,0,0,0
0,0,0,0,0,7.527777777777778,0,0,0,0,0,0,0,6.48,3.1077777777777778,2.542222222222222,0
0,0,0,0,0,1.738888888888889,0,0,0,0,0,0,0,0,6.711111111111111,0.3222222222222222,0
0,0,0,0,0,4.464285714285714,0,0,0,0,0,0,0,9.254285714285714,0,0,0
24.33277777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.718000000000001,42.8,0,0.227,0,0,0,0,0,0,0.572,0,0,0,0,0,0
8.133333333333333,0,0,0,0,0,0,0,0,0,0,5.235555555555555,0,0,0,0.4088888888888889,0
7.58,1.652,0,0,0,0,0,0,0,0,0,4.237,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3.524206349206349,0,0,0,0,0,0
0,30.64,0,4.4375,0,0,0,0,0,0,1.99125,0,0,0,0,0,0
0,0,0,3.5749999999999997,0,0,0,0,0,0,0.33499999999999996,0,0,0,7.706666666666667,0,0
0,0,0,0,0,0,0,0,0,0,0.32142857142857145,17.22142857142857,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.287063492063492,0,0,15.815317460317459,0,0,0
0,0,0,0,0,0,0,0,0,0,5.378571428571428,0,0,0,19.52857142857143,0,0
0,12.896428571428572,0,1.8178571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.82888888888889,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.9834126984126984,0,2.595238095238095,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4519047619047619,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.70714285714286,0.24714285714285714,0
0,0,0,0,0,0,0,0,0,0,0,0,0,8.405555555555555,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.561547619047619,0,0
